,address,withdrawal_address,staked_rpl,staked_rpl_value_in_eth,nETH,pETH,liquid_rpl_node_value_in_eth,liquid_rpl_withdrawal_value_in_eth,vote_power
2318,0x9483529B54a2812f647C2f08E8F18027df27A704,0x9c578625b4DB67976771c782256edbc99Da3B980,240.52023361117514,1.0139744009278824,16.0,48.0,0.0,0.01797757372723713,0.0
2319,0x49C0A3c307b5A8Ea3403892D5Bc9027b6cC2343F,0x127b26DA972E8dAb39721cDE3F5F6f6EB3126FaE,327.59479807653787,1.3810594399460725,16.0,16.0,0.0,0.0,0.0
2320,0xbF6A30cb152977A18ADbD9b8387A16f4114043b3,0xE22dE3f1574302b4081E7251A4Cf555bC51e72Ee,237.32848421904063,1.000518767157655,8.0,24.0,0.0,0.0,0.0
2321,0xe35e731e28613d1Ea8A9F17889d248a77416f44e,0xe35e731e28613d1Ea8A9F17889d248a77416f44e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,0x8d4fdBb3a4f56DaAE4ce325E1aDaD224B4726522,0x8d4fdBb3a4f56DaAE4ce325E1aDaD224B4726522,210.0,0.8853085705009138,16.0,48.0,0.0,0.0,0.0
2323,0xb30Ab816827527d312BC25Ed9A86BD9B9D9530E7,0xb30Ab816827527d312BC25Ed9A86BD9B9D9530E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,0x492CD0C91704c547f9fD587D8D40926036051d49,0x86eCe4526521FfC179A8979F854Aee2761887993,192.07805642747545,0.8097540455257244,8.0,24.0,0.0,0.0,0.0
2325,0x767D5FfAa07E21Af29ceE74630433170D8178EA8,0x26B361A314A50BbD440387B0c7fFD61F0CD9fbAF,220.97140286395037,0.9315613180526925,8.0,24.0,0.0,0.0,0.0
2326,0x6667A506aee60f04F5c782E9F33b453Dd5511EAE,0x2eBC0fA7bCFb2fAA6e9FF5443Ddc6C23834443A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,0x829c0f37FdA5B4Ab35A6ECcBBa72797FF7B73c1A,0x1c20fFE38a5a7B61A3BCFdb34dFc81ad165309e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,0x1a3169Fc11Bea3272de3212eC9dEB05CbDc53f91,0x67Ef65E0795ba25db6F1afa1aa063edD4730864a,194.2019587191784,0.8187078974388252,16.0,48.0,0.0,0.0,13.93563628684311
2329,0x9847547B82103a842322542fe3c8b275bA0210bc,0x117705bC5f0dC0aF69c7c79022F166a89A3aE40a,728.1887003691861,3.069865225613154,16.0,48.0,0.0,0.025466197665968703,0.0
2330,0xE146801D03cf106a400FAbB91e925CEB5B0C4e89,0x1a41ecED10B368931e14E267D25607923f4bF2C4,1001.3225141522436,4.221330493402399,64.0,192.0,0.0,0.0,0.0
2331,0xD0801241cf78db13EfEeC55Ca977f78AAA3Fc260,0x096aa993C1EB712704cc0777E60Fa0aa619e0037,259.7295127908927,1.094956017551448,0.0,0.0,0.0,0.0,0.0
2332,0x7727A8d2C00bcC552De98E230fE59d5973551b7b,0x6879D01b6954ce0358eBfF21Bb745c98F3D3EcD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,0xb9378C998c46cb50444B004F022CBf92fBcd38EB,0x4c0Ce14b17b53BF7F924b628cA425c4326A08317,2207.760228022022,9.307376435614035,176.0,528.0,0.0,0.0,0.0
